class,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,zero_crossing_rate_0,rms_0
0,-392.55716,214.95149,50.3741,19.29494,19.42005,1.642171,-6.348765,-3.0182223,-8.366874,-18.2049,-16.655079,-13.334685,-12.83994,0.8823755,0.39168608,0.15505978,0.45983922,0.21620892,0.052602813,0.14724074,0.45474154,0.6045935,0.43933663,0.259022,0.2880958,35.05147500113643,23.795948391362305,25.263140581483917,22.314613317903948,20.025806313546667,17.47971874237235,38.85386515869909,0.02387408088235294,0.0965589
0,-350.47784,149.53009,-104.523384,34.048985,-13.923711,-11.838661,-14.301083,-28.777575,-9.530165,-23.565628,-6.231439,0.9777685,-3.7664914,0.13420966,0.18799934,0.5981156,0.1609473,0.08244895,0.07730513,0.22453104,0.8098511,0.23906003,0.098067865,0.14060305,0.52844065,25.686025673747082,24.03938487104355,27.13239091193788,24.07924156882553,22.190862030165217,25.76361524582575,47.47675104438546,0.07401463242827869,0.021856233
0,-443.58148,151.35028,31.738546,53.849865,21.09732,9.548762,5.481393,-14.317952,-5.973308,-17.185482,-16.8738,-8.497385,-35.29943,0.09205516,0.059555903,0.10558381,0.43377674,0.9531129,0.6418436,0.11559452,0.084959194,0.3574134,0.15277007,0.07808106,0.15006281,39.14570038554294,24.45891552130989,35.15537214022501,32.2163224292978,31.917077772693762,31.248432825844304,38.19497485813291,0.025716145833333332,0.08239662
0,-405.33487,159.68219,61.48337,26.916225,23.134615,16.520678,-0.2740431,-6.188544,-1.3424025,-8.774678,-8.30337,-2.8813186,-15.781124,0.16608842,0.2744695,0.11801458,0.17685863,0.4131029,0.1315864,0.079762675,0.17197084,0.55030745,0.77406645,0.48393324,0.22857587,35.48749416256848,24.922982127177356,25.278708545183612,21.524131050519976,23.84241766948298,21.939649383014036,36.22994590998145,0.018289317255434784,0.14685436
0,-409.114,168.91171,-9.857736,15.043729,4.0186152,-23.040482,-19.913208,-19.460798,-22.03826,-27.523348,-21.668093,-12.45978,-5.815259,0.07691545,0.22655873,0.032525048,0.29211658,0.96969557,0.1966485,0.0098083755,0.021843899,0.24866444,0.59856397,0.16001935,0.025425352,30.46437009516976,26.645594348433356,30.563873813609227,30.483798061229177,28.664817213993356,30.415932491603915,36.11183965587739,0.04095127785852713,0.054179154
0,-383.3366,136.52774,-4.9587054,32.783207,22.12669,9.176193,-6.562969,-36.17284,-28.75289,-29.809258,-23.9685,-14.816396,-30.166296,0.38061982,0.94223857,0.26854974,0.057938226,0.056281224,0.08320786,0.054596074,0.13869216,0.39787173,0.14437586,0.06592299,0.059758414,30.379228826211822,25.77391933300456,35.22365824164324,32.26884341311273,36.604715090538456,32.69856476401383,39.51493084276538,0.03417239972014925,0.11403879
0,-172.8503,153.02351,-57.88545,56.316074,-8.118011,-2.894853,-8.776965,-1.6570604,-2.766002,-4.738084,-6.907959,-3.2385063,-19.921724,0.47155425,0.14162658,0.1389116,0.20157191,0.10062246,0.12700494,0.31918842,0.17944059,0.1189018,0.12377855,0.3878841,0.95614827,36.508612391631246,21.34099798465956,20.946066783473764,20.345201693079595,18.467869097522023,25.869613006276893,47.82816206131424,0.05725768372252747,0.12566432
0,-223.87689,129.54778,-64.500435,58.4747,-6.3223457,-0.8137291,-13.998773,-5.961338,-8.892671,-7.473844,-9.86993,-0.2900662,-11.537577,0.10059614,0.17548124,0.13926812,0.12805763,0.17654766,0.20400612,0.21952742,0.13691364,0.10294237,0.2540055,0.90511197,0.20200938,35.10146723151868,16.219231033240206,26.291628718439682,19.788490490306547,19.77372247621712,26.22741524799511,47.30085546175254,0.08351004464285715,0.08267601
0,-463.6656,147.85687,53.831562,30.358593,24.302767,21.223412,8.394822,-3.8238745,-0.48635685,-1.9106938,-5.7167053,-7.821742,-14.0446615,0.07033207,0.11548086,0.044468895,0.040818322,0.12129648,0.059724774,0.05596699,0.15028116,0.5817947,0.98624575,0.59979737,0.21218672,36.114933584403936,26.299985689246096,24.093829701966087,24.023804331115393,22.108912217400984,21.736907150235382,36.4627482925514,0.0186692562849162,0.066811435
0,-485.77505,132.57439,77.50275,45.958553,32.01426,21.843445,10.406315,2.2471306,0.59129506,-2.4165342,-9.415275,-17.51148,-27.17415,0.1803128,0.6084323,0.97194874,0.5080192,0.11556832,0.068365306,0.08676804,0.07534157,0.2100287,0.32800856,0.11583897,0.040669166,37.96361423770528,26.15951016906887,26.892717390406744,25.29432789724348,19.780821493457363,22.165526163203097,33.069857140663544,0.01757309117268041,0.1106468
1,-409.65866,188.4896,20.16035,32.380157,7.894287,6.0028253,-3.3459265,-7.4519215,-3.5686104,-32.62031,-27.758095,-4.121913,-9.073815,0.1113073,0.36695373,0.9884594,0.48528633,0.1462588,0.29705495,0.12611659,0.059619207,0.15308328,0.4339383,0.20195016,0.07043196,35.73522386932891,20.27964695096527,24.421784403566214,23.593223733133055,24.969314465006157,18.976874594468228,45.353462093145716,0.05001100352112676,0.06409376
1,-349.18964,178.65544,-25.494068,24.73356,11.279971,-2.0170493,-13.017787,-11.668544,-7.545972,-21.382082,-5.8068604,-9.044694,-14.067316,0.2836735,0.058932263,0.17569926,0.597306,0.15409486,0.046383057,0.1009901,0.37973177,0.9342993,0.48556155,0.2965549,0.7612194,27.920920539061502,23.45438557373179,23.874754800125764,25.02554313433033,25.52356350349124,22.471722994893174,41.69783942027383,0.05042724609375,0.05504177
1,-159.09178,160.4011,-59.953823,65.73572,-23.13446,18.975025,-6.012385,-6.1331086,3.0538726,-15.55544,-7.268081,-5.9071255,-8.428323,0.9818121,0.4512748,0.08641925,0.090702124,0.061798137,0.039793592,0.06674026,0.1253934,0.065068275,0.037472375,0.06734138,0.32653868,39.44605689485838,18.38355317043469,16.415602095598754,15.158113580769067,15.320041858343064,23.50569176841473,52.550995913097815,0.041044776119402986,0.14585887
1,-496.29413,204.81592,19.976173,12.9428005,1.054898,-28.16402,-18.224026,-8.60902,-17.071316,-28.621765,-27.122318,-26.545206,-29.330343,0.02796698,0.09237347,0.36780939,0.14583121,0.019082898,0.028508736,0.17949866,0.95153475,0.38037336,0.07614319,0.3204735,0.094004035,35.14344904422012,22.951239398045466,30.278945467857472,30.822264581416448,25.406790795828567,24.560779950181438,33.990197814454916,0.0372467041015625,0.035551973
1,-146.74567,161.8036,-51.55061,69.81011,-17.900597,9.701792,0.12604542,-5.4077916,2.1792116,-10.766188,1.7492284,-4.8791695,-8.578805,0.50258327,0.15767814,0.17359605,0.11537665,0.083607085,0.12364286,0.24842137,0.13766617,0.07433402,0.12118796,0.38815656,0.9962257,34.463206032698515,17.7929657935648,14.518746390188147,14.433928753202778,14.874894598666748,20.93134044524452,46.208264905147814,0.039456040111940295,0.1819636
1,-122.35197,149.83731,-51.615788,63.84789,-13.038677,-3.8609757,-8.9849415,0.8038272,-2.9292142,-4.0203586,-8.474457,-1.8080198,-14.475031,0.12528072,0.33116046,0.8011075,0.30068767,0.19966415,0.32283717,0.5081242,0.9231807,0.52714854,0.2582347,0.32089463,0.1727446,36.87649758621728,15.218852481121758,14.294960402309016,15.053523992718858,15.15996406282389,23.019399551343803,47.722914069400844,0.07361007063356165,0.17157559
1,-128.59325,150.51369,-49.9519,67.2819,-11.561596,-4.832966,-10.342567,-1.1455097,-1.9921786,-5.3114295,-8.177833,-3.9530163,-16.200857,0.34850758,0.97293496,0.3037493,0.09819054,0.11917317,0.1912983,0.3445982,0.20522675,0.1701907,0.19419236,0.10505939,0.06655202,38.935260525313204,18.176161246073416,15.957067831968011,16.24285006760885,15.623313972474183,23.3537929367221,48.34857223762576,0.06407079156839622,0.1992522
1,-390.49207,171.88297,39.555313,19.997082,14.274364,9.406464,-5.4082437,-7.4183464,-5.352857,-18.558393,-20.403189,-15.957839,-13.142279,0.12414875,0.52858627,0.9933402,0.3810136,0.120553926,0.17126667,0.035428457,0.013022522,0.105468206,0.24595383,0.072765976,0.02993225,38.07417860761469,21.64077625120724,26.192619591537216,22.516710105496212,26.52196907388432,16.448324759825166,46.09845212540478,0.024070655906593408,0.08105048
1,-202.8377,138.06459,-65.13927,58.31662,-22.824535,5.842298,-1.775455,-7.433948,-1.6023321,-16.60413,-3.4770873,-5.7844677,-11.99968,0.8278903,0.36241576,0.16163321,0.11035638,0.07655007,0.046964653,0.1477125,0.71036184,0.17386523,0.047157496,0.06753688,0.24815097,36.49834618927978,18.860107258321662,25.08139970377776,23.407249689945488,19.817773600234233,22.924985211572974,47.11052192884744,0.07002453926282051,0.11042539
1,-445.11917,180.21921,38.99656,20.83929,6.910767,-21.374662,-21.460648,-19.097822,-24.424795,-25.127834,-15.100018,-8.55196,-14.248256,0.32124466,0.9151745,0.22360785,0.011523959,0.08431274,0.26462108,0.043810308,0.0074371314,0.03928607,0.14424194,0.22363189,0.07840206,28.96959236248156,24.886333361406034,27.488176451921742,24.093025932844583,25.26221097140516,24.22402648416868,32.25482066437004,0.027691084085051547,0.07262067
1,-479.37912,176.26178,42.136234,15.463498,4.051462,-22.57951,-26.912355,-19.141146,-16.157434,-20.843987,-18.942823,-9.003314,-16.905994,0.1013316,0.21187782,0.9340413,0.3596436,0.016969845,0.039738216,0.2134222,0.05684419,0.024086678,0.058141258,0.09643384,0.22080585,27.722802019197246,26.525649763757624,27.815626207882175,22.85776435364149,23.82866474367061,24.274857206419572,32.663821879479755,0.028093204941860465,0.062533274
1,-169.7686,162.84755,-61.58137,66.174644,-23.168764,6.28358,-8.555792,-7.870093,0.5727872,-9.644181,-1.9882083,-6.8556695,-10.316247,0.88131255,0.2630989,0.15229076,0.18248376,0.22038601,0.34918302,0.19922595,0.49049997,0.64142716,0.30232945,0.108356334,0.24811941,36.708058452123495,15.902303687093847,19.70787203498011,18.01315193107755,17.039126774753,21.6040707106537,48.416884669473404,0.07329994119623656,0.114636675
1,-151.8102,134.06624,-53.86124,62.91972,-11.918556,-5.272402,-10.473212,-1.5713396,-3.6414523,-5.3836846,-8.40204,-3.4865613,-14.7437315,0.10236904,0.25450605,0.8761471,0.40096208,0.14312643,0.16116555,0.24200715,0.56402385,0.42076018,0.21980485,0.2321356,0.14946382,36.00403955813432,17.579268244755283,16.259615289190158,16.45267654474316,15.984996880316636,23.193604604730066,48.3474918634527,0.09105993200231481,0.15483262
1,-363.06848,166.42917,60.545464,32.320324,12.869448,4.377346,-1.5719714,-1.4177023,-4.70866,-15.225614,-15.387085,-13.777617,-14.645141,0.33909777,0.9748545,0.34027556,0.06677697,0.072386414,0.016855707,0.01837864,0.23084119,0.5543173,0.248527,0.022282805,0.05558497,35.387999330073036,26.108667886063355,23.890051222552938,25.859359064155004,18.41918539356245,15.559058930835697,44.917286987172155,0.022914650165929203,0.12011621
1,-122.20819,135.3082,-57.888954,59.60562,-16.117817,-8.23647,-12.999432,-1.032751,-3.7155802,-3.7719858,-9.418715,-1.7159603,-16.132935,0.36395624,0.35085785,0.8821624,0.42366806,0.1925358,0.26433948,0.70245045,0.2796732,0.2437773,0.2320669,0.29677096,0.7068134,34.827557558369264,14.54846498654221,17.5373195317341,14.292863854736092,15.497850729559524,23.049116090569274,47.234116313028295,0.1023406982421875,0.13695069
1,-306.94467,90.11535,-41.79561,54.25731,-17.670288,3.7861202,-2.5849252,-10.791092,-5.0811386,-12.344469,-2.349956,-2.8754473,-5.912873,0.43027437,0.2943822,0.2946112,0.39057747,0.7183415,0.3224276,0.18232226,0.2370399,0.25519085,0.23594771,0.25625652,0.45535138,31.759119266509412,14.858579301866719,19.6987125588579,15.92371873395429,15.82098334972794,19.6839500309811,44.80565349274828,0.1373046875,0.060791813
1,-406.78217,205.16962,11.080927,12.846159,10.880812,-15.275371,-13.908136,-10.909379,-14.891486,-21.515945,-10.7015505,-2.3858798,-14.273846,0.12406253,0.34397227,0.9150207,0.41199237,0.21965374,0.35140154,0.08417304,0.029682979,0.18258384,0.6369074,0.2435494,0.08483967,38.303890279106696,20.02200998665567,25.806782507555,24.84859862472184,23.302361825853296,23.549605819232816,32.88680231392616,0.03477822580645161,0.06767003
1,-386.75882,184.34851,32.359264,22.245207,4.536113,6.948003,0.22877426,4.812137,-2.4959314,-19.798393,-12.184827,-3.749066,-3.177709,0.97085917,0.50804305,0.18177466,0.40021467,0.15263204,0.0344623,0.18541451,0.56061894,0.30693462,0.044073686,0.0848669,0.3272091,36.75012840522751,25.41101151248845,22.762174654711117,25.275699727794976,20.57582565995062,16.399533294643373,48.65599187067947,0.03044327445652174,0.07051562
1,-202.18744,162.43529,-57.628086,61.91114,-20.490694,4.7892423,-6.513726,-10.152577,-1.4665003,-13.51048,-1.5945494,-5.832734,-9.401233,0.114225656,0.06120502,0.024474807,0.15209818,0.85227317,0.20040621,0.024508962,0.036831204,0.23139659,0.7783911,0.3748319,0.06968276,34.63013822920674,19.269891442396993,23.630024232958903,18.904503300011285,17.09932553256321,21.47104309603282,46.28080167120197,0.04929577464788732,0.12741272
1,-394.04056,178.92265,-3.5832605,34.82185,14.225385,4.269486,-6.4817276,-0.64741504,9.956225,-20.07528,-24.436024,-8.938819,-4.4997635,0.12327406,0.16485162,0.63055784,0.9565609,0.5241041,0.222994,0.2898801,0.14717494,0.07337991,0.35016882,0.7747239,0.24478453,36.15416779810575,23.09907145298089,20.810717638478103,26.230135812000423,29.078922986832055,21.76880746189089,45.54539979964365,0.04994325380067568,0.055186402
1,-125.826515,123.01784,-49.27726,60.46209,-6.7195635,13.786167,-15.382868,14.731964,-14.03353,-3.6364877,-11.008833,-7.2418356,-17.828474,0.5875655,0.31141955,0.17870957,0.19524913,0.39513937,0.87010545,0.52626723,0.31277218,0.6448034,0.3880378,0.13018042,0.19783375,39.04523246749129,16.288260404402827,17.568484328908077,14.57600809063766,15.05423269719436,17.633363845203288,51.79350610075395,0.0683996456185567,0.13210657
1,-145.48125,145.51395,-61.29576,62.96681,-20.60417,9.369623,-3.6013243,-7.2138095,-1.9259691,-10.270937,-2.0353563,-5.796771,-11.553823,0.9915024,0.34341684,0.16161646,0.29142648,0.17190757,0.106157854,0.16025417,0.3462049,0.16954038,0.12483031,0.19603693,0.39560366,35.490711987733555,15.110942473398822,16.65758770004838,16.852146901803337,15.080934404319922,21.264126996290315,46.99903145704211,0.07752821180555555,0.1289797
1,-337.2461,204.37262,-37.501804,20.508236,-3.398179,-27.226288,-8.309883,-15.538886,-16.08748,-18.229729,-8.318618,-6.4977202,-16.325102,0.06511476,0.23550741,0.99078494,0.33839688,0.13257153,0.45119208,0.14570361,0.015670728,0.042402662,0.21794133,0.059079245,0.021335522,30.145704376723362,23.019799033961778,24.4624211034291,26.49332093365956,22.789295956065484,26.60011485853062,35.84972409452955,0.04355003720238095,0.08080261
1,-479.94327,162.53656,65.10539,28.620653,18.119526,10.136454,-0.47699508,-8.177344,-6.7877383,-4.7456336,-1.914792,-7.3658648,-22.361902,0.072907515,0.039588682,0.07607072,0.4449523,0.96753836,0.66988236,0.12903544,0.08317151,0.061026435,0.047690243,0.064483866,0.11670492,39.00238027538573,25.32050762699734,28.41445803257975,26.21635253508917,19.60716624465117,22.060265989267755,35.4464255021399,0.020135176809210526,0.071836606
1,-359.2261,172.57907,41.05731,23.504383,12.405581,5.359833,-2.6738188,5.5323606,3.7744253,-17.047352,-17.98197,-10.961121,-13.676642,0.03173142,0.0852523,0.53792536,1.0,0.4724236,0.07730075,0.030112308,0.013379483,0.020285217,0.22965917,0.5174251,0.15508664,38.130514058399825,23.4682467372398,21.543926507952346,21.138331276450458,22.50370909407546,16.364691116054498,43.81254758644291,0.021446327110389612,0.11918378
1,-461.20978,153.29922,29.800072,11.428515,1.8816593,-20.033794,-18.503508,-16.514257,-24.71115,-26.095419,-16.840082,-15.995089,-29.079067,0.11011275,0.3017509,0.09858486,0.22508816,0.6490812,0.13747528,0.010070194,0.25301424,0.83103895,0.12886018,0.007995303,0.014323017,27.958160658170744,25.023223901303265,31.80870718465497,30.166830571469507,23.896563715512766,24.02171448710833,34.30960489340057,0.035372704574742266,0.051456373
1,-361.71698,180.25264,1.9229431,19.658813,12.626297,-8.217379,-7.9476557,-6.526541,-11.4508095,-13.777514,-11.526634,-17.914774,-28.431538,0.047108307,0.23121078,0.93458414,0.37568766,0.05905626,0.06414436,0.14938067,0.40935507,0.25185037,0.21131444,0.54017067,0.26117125,38.380151247740535,22.419741691834183,21.74179722613505,21.273728710576155,18.075613029959733,26.19760019830692,40.613324831313115,0.034710693359375,0.09713247
1,-226.70844,185.13983,-55.580452,55.39798,-12.779457,1.7846841,-6.859883,-15.3547535,-1.2366122,-12.846447,3.4117157,-2.707519,-10.74695,0.2439564,0.80832607,0.20335145,0.104510896,0.31592625,0.26648897,0.47171235,0.24860536,0.4232293,0.931857,0.35228574,0.05330084,38.454909041771494,18.961412715676246,20.017320537801613,17.001437601676326,17.39947228820707,21.62825158772707,45.06838831439968,0.042868589743589744,0.10070739
1,-439.65564,172.74422,27.412403,12.297323,3.092694,-26.062586,-23.105799,-12.471368,-18.613684,-26.39514,-17.474207,-11.385787,-22.536097,0.15835494,0.077715255,0.23005046,0.7192714,0.20450372,0.02173464,0.20980501,0.758144,0.15008466,0.01656264,0.015808947,0.056712393,27.43938350114577,25.53935470861535,29.648482659086056,30.151808475067206,24.18919509230891,24.312606817549465,32.44138635844019,0.03710349209337349,0.07192106
1,-298.7978,189.59923,4.7591157,12.740268,13.631317,6.288729,-4.4086657,-1.1374037,-1.6722397,-19.248745,-18.253952,-14.008111,-14.295909,0.20610736,0.05463934,0.1112337,0.47033036,0.9825803,0.53101295,0.101227894,0.12853113,0.051660728,0.027284596,0.15541953,0.49815142,38.12209837229142,21.12378709823213,21.621424281387014,22.873746189683196,24.272226856318017,18.39922869917082,43.6301513756859,0.02956390380859375,0.15124707
1,-440.87622,168.67577,58.42105,18.94459,13.387876,8.594159,-0.3424799,-7.774063,-6.0660152,-0.5149432,3.1935878,-3.9405267,-19.024721,0.06697174,0.13506654,0.62559175,0.94298863,0.5794754,0.17897896,0.14767846,0.09041064,0.06409109,0.13290125,0.2301605,0.10426432,38.01444936205915,22.94138032029051,26.30343183586711,25.085587280339887,23.617629025646504,21.62124306138406,34.14715779201936,0.02278416593309859,0.09194426
1,-415.34146,192.48703,-46.64527,20.219814,1.438645,-29.001984,-15.013628,-7.3906317,1.4608039,-26.75355,-33.082172,-19.547861,-21.496714,0.7792531,0.28168374,0.12675604,0.1855443,0.76323956,0.18859032,0.04108069,0.170621,0.23055561,0.7039831,0.27757362,0.3503774,28.307376298519497,23.123248831584412,26.706678403170546,28.19279045696445,29.4697876445935,28.603323060455335,35.88753156114266,0.059483119419642856,0.03421351
1,-137.80478,126.78788,-67.963844,63.69316,-22.991135,9.469011,-3.4674914,-5.3028846,-4.2204404,-12.436354,-1.3191385,-2.26722,-11.383146,0.19975752,0.33018842,0.9387061,0.45692194,0.21850434,0.3150251,0.14362279,0.110569835,0.23979501,0.5266112,0.20595971,0.132949,34.16357271911073,16.17134996192924,17.232911658456192,18.376514820596313,16.187404769582297,21.0679957477567,47.48836154954921,0.1174897693452381,0.12156738
1,-132.95093,126.28637,-51.63032,61.291245,-5.9058266,14.665541,-14.583462,14.510965,-15.681332,-4.5881605,-10.764633,-4.795858,-14.827941,0.28235024,0.12679514,0.16792253,0.39472857,0.82825494,0.47832724,0.19694103,0.29694298,0.20981792,0.12660094,0.2782714,0.7051486,36.44395515992683,16.325854226403827,18.190349718821416,15.541974850231046,15.578165310767258,18.139013921064787,51.52282474402243,0.07203289281542057,0.11513137
1,-380.7901,163.34064,49.440723,18.947615,6.022603,-3.0804782,-4.9196224,0.27430215,0.28033212,-9.501874,-13.417415,-14.508989,-11.677871,0.07642372,0.081181034,0.116661586,0.06550684,0.04742475,0.06608338,0.36815426,0.82805824,0.48420128,0.43340668,0.86800146,0.29183626,29.527230067175584,23.65927369582621,20.23093541759176,20.330352141280432,19.062793746369913,15.687741444028935,43.83547346412267,0.028943900602409638,0.10446231
1,-159.05373,165.73615,-53.32016,67.51723,-19.53951,8.727184,-4.4638586,-6.864287,-0.23598196,-9.894229,-0.80196315,-4.247227,-8.437509,0.123931214,0.18554108,0.40932474,0.19548973,0.15382163,0.33284673,0.36560565,0.6308354,0.40215564,0.36990756,0.8328653,0.29545897,34.31692547131699,15.131549674584942,18.596693614937102,14.60984540341666,14.988900597292352,21.350756168474103,46.79032360545809,0.05062091884328358,0.14019716
1,-421.4872,199.36073,-6.8712316,6.0707045,3.222881,-26.803759,-23.237986,-18.594904,-20.364655,-26.920437,-13.692978,-1.4950359,-15.459714,0.13087916,0.36279643,0.14527103,0.30833003,0.96748775,0.18560465,0.025329724,0.19196576,0.56248546,0.112303674,0.06458568,0.03895295,31.2899405646328,24.396044318757383,28.149912719243293,29.432410861204367,26.328830812306357,24.347098509074222,32.68425872971979,0.04598812181122449,0.059797697
1,-391.9848,194.48009,1.7672073,23.21381,6.3524942,-17.595001,-14.525988,-17.693333,-10.874735,-16.733711,-19.918022,-18.165947,-19.816425,0.11350775,0.25435936,0.9624644,0.37384012,0.057670154,0.09436723,0.15311071,0.47176462,0.2701342,0.2721932,0.263317,0.11493831,34.4264413407739,21.559502051702005,26.190649489937474,28.017827428620215,26.621904990515425,27.499167120358987,32.90857138290036,0.036556603773584904,0.08886548
1,-496.46457,141.31332,45.013424,15.814381,4.2167764,-15.325199,-22.224827,-24.976948,-31.925632,-30.426233,-20.030998,-14.207294,-11.042871,0.160288,0.008087135,0.0121402815,0.034478616,0.10037453,0.044699483,0.1730408,0.8182776,0.21333681,0.034470055,0.2324577,0.83800524,29.35134354340364,26.924781991407354,33.70042145116705,25.020311008168743,21.183056213590902,22.17057921591244,33.89808201388201,0.0399755859375,0.054507542
1,-131.54532,174.56114,-50.446976,69.568184,-19.24155,14.328144,-11.155453,-9.09206,1.6733012,-18.449856,-4.9293175,-12.744076,-12.734538,0.33200392,0.77010256,0.2705794,0.13801792,0.3061594,0.68654186,0.20075625,0.13048321,0.101868756,0.42269078,0.87965196,0.2904461,31.207537866857006,14.971744586950027,16.426018144662862,14.8087369028162,15.36343945816533,18.85851790760145,49.30010806147426,0.041571723090277776,0.20533289
1,-355.8488,208.98076,-36.402317,35.8237,16.899052,-10.1182375,-11.030735,-13.609636,-1.2529465,-11.9934845,-5.784865,-7.0866065,-21.636005,0.1180353,0.322921,0.93924826,0.4267215,0.22500138,0.71035755,0.14523938,0.027888164,0.16238369,0.43940473,0.18404576,0.0473124,38.11398313697709,20.138529791025363,23.85423304106274,21.360082332964655,25.724785077450502,29.282620518071962,39.24259211982979,0.04427306292808219,0.058222413
1,-483.16223,142.35054,75.98672,38.641556,24.48199,11.465063,-0.46760306,-6.2880683,-7.526596,-7.123747,-6.387074,-7.9357367,-13.014177,0.023696324,0.11899322,0.63884103,0.94870526,0.5618841,0.37742233,0.4941275,0.21233946,0.030217838,0.13474403,0.25047103,0.0695701,38.166395098692,22.888951456068,20.888458275109194,22.280754804941814,22.298076732341276,21.29310706198998,33.79416593934273,0.015234375,0.076620065
1,-494.94034,151.29443,73.04424,34.191322,22.024948,8.207996,-3.4293828,-5.066428,-4.576481,-7.0090857,-8.947845,-10.999901,-16.49456,0.039234355,0.020198472,0.068676285,0.55013204,0.9945731,0.7587179,0.17933205,0.26350993,0.13578309,0.013901529,0.03279481,0.09411868,38.8063496902091,23.705458495670744,19.798760935554565,22.6769164015413,20.905014612392037,21.58145455434044,33.97371164715446,0.015029698202054794,0.08616321
1,-148.12021,121.65363,-64.140045,65.11735,-16.794434,11.122515,-10.4062,4.5925207,-5.9407196,-12.806924,-6.2508473,-10.480484,-8.980583,0.9510675,0.4974118,0.3181675,0.54369164,0.2663347,0.14497614,0.13088712,0.25068507,0.26435703,0.2145838,0.22185287,0.34126416,37.78120380768138,15.832016169510602,17.518957303664045,16.890745938537,15.702047778632513,18.913203455861684,48.80155432512121,0.09788802907436708,0.073749684
1,-242.127,176.22502,-30.570808,54.75099,-7.486835,0.09880879,0.19091374,-11.52645,-3.1099017,-13.916664,-4.5528874,-11.804261,-17.931364,0.3803132,0.1510646,0.39690587,0.14859279,0.052298304,0.09136374,0.25208595,0.085923016,0.046228535,0.055691946,0.30324945,0.92959267,31.2580706189548,19.582446900425357,19.402071377089495,17.562599917115044,15.461380252154104,21.826320190474185,44.5296184162476,0.036196966240875914,0.13671981
1,-486.7035,166.59328,-5.171508,48.47572,13.136386,-9.167863,-8.134933,-20.400282,5.707308,-16.588055,-26.374752,2.1753287,-7.5339217,0.27352634,0.54421955,0.13680173,0.02762247,0.1349607,0.40742207,0.07800437,0.033293564,0.06447434,0.4720191,0.9844682,0.30876306,29.359301057093933,24.765061513775905,29.562856935316,26.092817945347534,30.806333282091767,29.683269185548134,40.5678851292502,0.03425226984797297,0.027284026
1,-351.47733,220.67462,-46.012768,19.276674,1.9120522,-21.208607,-10.591397,-25.545067,-14.365174,-19.642405,-18.562025,2.1803534,-2.7858171,0.36938724,0.1823466,0.15182196,0.10849116,0.24487214,0.49287808,0.13051155,0.036349747,0.29769447,0.91375196,0.31778553,0.11884621,36.75629738497196,20.101129638925038,24.987497892169586,25.087073985408647,27.77537942470354,29.30179813135389,36.376267360647425,0.049454752604166666,0.06043283
1,-368.82242,198.29575,-21.365185,15.360387,10.985264,-23.41992,-5.2974358,-1.7963759,-19.928946,-25.511,-7.1223574,1.6669153,-11.165018,0.3231535,0.85650676,0.2846401,0.2373524,0.76026905,0.12866545,0.011692731,0.036912113,0.09024409,0.030747738,0.023899736,0.08180222,40.05942790587938,23.7584241874032,27.475155260479344,27.451447807538273,24.857753444300734,27.849671743993245,34.74894735724909,0.04128605769230769,0.06394931
1,-173.73845,172.84177,-51.033546,65.105804,-18.351957,7.3464046,-5.1468215,-9.423836,-2.0511506,-12.901352,-2.24134,-7.7752514,-10.037353,0.6599679,0.2700267,0.1275277,0.18490362,0.39682153,0.9819927,0.35208914,0.25068843,0.52292556,0.24732177,0.112813674,0.26004705,36.06640348205109,14.07807001133333,17.56305810786793,15.420291153220667,14.885222414316962,21.14575158899875,46.42063289307113,0.05134969682835821,0.12943679
1,-405.90128,197.9233,19.671179,23.893444,7.5688276,4.85886,-9.537187,-14.221866,-7.3470287,-24.265879,-18.135607,-2.2956228,-1.1205436,0.4520417,0.89116234,0.39744964,0.34866935,0.76906735,0.19540793,0.049446452,0.17705338,0.41537502,0.15003484,0.082128,0.18617433,35.93144120160695,21.779818900198798,24.328745559479554,23.40204304972986,24.661678259113348,18.525746017536786,45.60342282706849,0.03427866342905406,0.048556767
1,-366.5053,178.39621,-55.20728,19.072119,-1.717907,-22.276516,-4.6638484,-11.316022,-17.144863,-33.116413,-24.723454,-5.889921,-3.9126825,0.90763634,0.3867671,0.16652958,0.28540918,0.118500575,0.024723921,0.08980601,0.5094666,0.1450228,0.024947623,0.09662819,0.21435058,29.75955463637623,24.77632055663454,25.839463551744164,28.55479381632208,25.52132907458345,29.526211977422726,36.13457597837645,0.050961847174657536,0.04999515
1,-376.69345,175.2553,54.19419,21.295368,14.433225,1.8794078,-4.4054146,-4.884161,-6.3535047,-14.721729,-20.401587,-17.788149,-14.456259,0.03424664,0.06892757,0.058449883,0.044364978,0.082805336,0.33294964,0.9948157,0.5658335,0.17417929,0.37235782,0.20213725,0.03610115,37.04346185495862,22.98140715681255,23.872087906148014,19.235403872553743,21.504052049793447,15.759872954081109,41.89736858230682,0.025473062094155844,0.13036387
